Processor;image.ID;sheet name;sheet and slide number;Title;Title.object;Title.workType;Title.workType;Title.workType;Title.imageView;Location.type;Location.country;Location.state-province;Location.city-county;Location.repository;Location.ARTSTOR;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;Date.earliest;Date.latest;Date.display;Date.stylePeriod;Date.stylePeriod.source;Date.stylePeriod;Date.stylePeriod.source;#culturalContext;#culturalContext.source;keyword;Subject.source;keyword;Subject.source;keyword;Subject.source;Source.photographer;source.Contributor;Source.institutionalContributor;Source.date;Source.Displaydate;dateScanned;dateProcessed;Rights
Hillel;2000077;Germany Dessau Worlitz;;Dessau-Wörlitz Gartenreich;Wörlitz Park;Designed Landscapes;Monuments and memorials;;general view;current site;Germany;Sachsen-Anhalt;Wörlitz;Foundation for Landscape Studies;7000084;Erdmannsdorff, Friedrich Wilhelm;German;1736-1800;architect;ulan;Friedrich Wilhelm Erdmannsdorff;;;;;;;;;;;;;1769;;18th century;Baroque;aat;Neoclassical;aat;German;ulan;landscape garden;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000078;Germany Dessau Worlitz;;Dessau-Wörlitz Gartenreich;Wörlitz Park;Designed Landscapes;;;general view;current site;Germany;Sachsen-Anhalt;Wörlitz;Foundation for Landscape Studies;7000084;Erdmannsdorff, Friedrich Wilhelm;German;1736-1800;architect;ulan;Friedrich Wilhelm Erdmannsdorff;;;;;;;;;;;;;1769;;18th century;Baroque;aat;Neoclassical;aat;German;ulan;landscape garden;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000079;Germany Dessau Worlitz;;Dessau-Wörlitz Gartenreich;Wörlitz Park;Designed Landscapes;;;general view;current site;Germany;Sachsen-Anhalt;Wörlitz;Foundation for Landscape Studies;7000084;Erdmannsdorff, Friedrich Wilhelm;German;1736-1800;architect;ulan;Friedrich Wilhelm Erdmannsdorff;;;;;;;;;;;;;1769;;18th century;Baroque;aat;Neoclassical;aat;German;ulan;landscape garden;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000080;Germany Dresden Zwinger;;Zwinger;;Designed Landscapes;;;general view;current site;Germany;Sachsen;Dresden;Foundation for Landscape Studies;7000084;Pöppelmann, Matthäus Daniel;German;1662-1736;architect;ulan;Matthaus Daniel Poppelmann;Permoser, Balthasar;German;1651-1732;sculptor;ulan;Balthasar Permoser;;;;;;;1710;;18th century;Neoclassical;aat;;;German;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000081;Germany Dresden Zwinger;;Zwinger;;Designed Landscapes;;;general view;current site;Germany;Sachsen;Dresden;Foundation for Landscape Studies;7000084;Pöppelmann, Matthäus Daniel;German;1662-1736;architect;ulan;Matthaus Daniel Poppelmann;Permoser, Balthasar;German;1651-1732;sculptor;ulan;Balthasar Permoser;;;;;;;1710;;18th century;Neoclassical;aat;;;German;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000082;Germany Dresden Englischer Garten;;Englischer Garten;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;;;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000083;Germany Dresden Englischer Garten;;Englischer Garten;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;;;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000084;Germany Dresden Englischer Garten;;Englischer Garten;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;;;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000085;Germany Dresden Englischer Garten;;Englischer Garten;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;;;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000086;Germany Dresden Englischer Garten;;Englischer Garten;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;;;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000087;Germany Dresden Englischer Garten;;Englischer Garten;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;;;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000088;Germany Dresden Englischer Garten;;Englischer Garten;Chinese Tower;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;Chinoiserie;aat;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000089;Germany Dresden Englischer Garten;;Englischer Garten;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;;;;;;;;;;;;;1789;;19th century;Neoclassical;aat;;;German;ulan;parks (recreation areas);aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000090;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000091;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000092;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;08/24/08;© Elizabeth Barlow Rogers
Hillel;2000093;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000094;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000095;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000096;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000097;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000098;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;Monuments and memorials;;detail view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000099;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;Monuments and memorials;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000100;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000101;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000102;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000103;Germany Munich Nymphenberg;;Nymphenburg Palace;;Residential Buildings;;;interior;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000104;Germany Munich Nymphenberg;;Nymphenburg Palace;;Residential Buildings;;;interior;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000105;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000106;Germany Munich Nymphenberg;;Nymphenburg Palace;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Bayern;Munich;Foundation for Landscape Studies;7000084;Carbonet, Charles;French;;landscape architect;ulan;Charles Carbonet;Girard, Dominique;French;;landscape architect;ulan;Dominque Girard;Sckell, Friedrich Ludwig von;German;1750-1823;landscape architect;ulan;Friedrich Ludwig von Sckell;1664;;17th-18th century;Baroque;aat;Neoclassical;aat;German;ulan;parks (recreation areas);aat;palaces;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000107;Germany Potsdam General;;Potsdam;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Brandenburg;Potsdam;Foundation for Landscape Studies;7000084;;;;;;;;;;;;;;;;;;;;;;Neoclassical;aat;;;German;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000108;Germany Potsdam Ciciliahoff;;Potsdam;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Brandenburg;Potsdam;Foundation for Landscape Studies;7000084;;;;;;;;;;;;;;;;;;;1914;1917;;Tudor;aat;;;German;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000109;Germany Potsdam Ciciliahoff;;Cecilienhoff;;Designed Landscapes;;;general view;current site;Germany;Brandenburg;Potsdam;Foundation for Landscape Studies;7000084;;;;;;;;;;;;;;;;;;;;;;;;;;German;ulan;;;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000110;Germany Potsdam Sans Souci;;Sanssouci;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Brandenburg;Potsdam;Foundation for Landscape Studies;7000084;Knobelsdorff, Georg Wenceslaus von;German;1699-1753;architect;ulan;Georg Wenceslaus von Knobelsdorff;Lenné, Peter Joseph;German;1789-1866;landscape architect;ulan;Peter Joseph Lenné;Schinkel, Karl Friedrich;German;1781-1841;architect;ulan;Karl Friedrich Schinkel;1715;;19th century;Rococo;aat;;;German;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
Hillel;2000111;Germany Potsdam Sans Souci;;Sanssouci;;Designed Landscapes;Residential Buildings;;general view;current site;Germany;Brandenburg;Potsdam;Foundation for Landscape Studies;7000084;Knobelsdorff, Georg Wenceslaus von;German;1699-1753;architect;ulan;Georg Wenceslaus von Knobelsdorff;Lenné, Peter Joseph;German;1789-1866;landscape architect;ulan;Peter Joseph Lenné;Schinkel, Karl Friedrich;German;1781-1841;architect;ulan;Karl Friedrich Schinkel;1715;;19th century;Rococo;aat;;;German;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;12/04/07;07/13/08;© Elizabeth Barlow Rogers
